Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 17, 2016",7.52,7.56,7.20,7.54,"8,140,373.00","656,224,536.00"
"Dec 16, 2016",7.55,7.61,7.49,7.52,"4,972,739.00","656,400,813.00"
"Dec 15, 2016",7.84,7.83,7.41,7.52,"12,544,624.00","647,707,278.00"
"Dec 14, 2016",7.95,8.01,7.83,7.86,"6,905,619.00","676,197,872.00"
"Dec 13, 2016",8.01,8.02,7.84,7.93,"4,215,552.00","687,739,942.00"
"Dec 12, 2016",7.77,8.09,7.72,8.01,"8,649,184.00","702,063,606.00"
"Dec 11, 2016",7.70,7.85,7.67,7.77,"5,252,415.00","673,855,994.00"
"Dec 10, 2016",7.99,8.08,7.59,7.70,"7,679,835.00","667,981,209.00"
"Dec 09, 2016",7.69,8.22,7.59,8.00,"12,165,678.00","690,247,996.00"
"Dec 08, 2016",7.79,8.20,7.75,7.75,"14,912,344.00","663,578,166.00"
"Dec 07, 2016",7.37,7.95,6.84,7.79,"20,740,437.00","678,020,507.00"
"Dec 06, 2016",6.33,7.39,5.55,7.34,"47,109,706.00","634,077,217.00"
"Dec 05, 2016",7.01,7.23,6.18,6.34,"16,415,389.00","559,366,439.00"
"Dec 04, 2016",7.41,7.45,7.04,7.04,"7,920,883.00","604,260,676.00"
"Dec 03, 2016",7.28,7.64,7.19,7.42,"11,352,610.00","642,804,514.00"
"Dec 02, 2016",7.93,7.93,6.95,7.27,"17,426,186.00","629,888,625.00"
"Dec 01, 2016",8.12,8.16,7.89,7.93,"5,555,667.00","690,644,448.00"
"Nov 30, 2016",7.66,8.23,7.66,8.11,"9,982,715.00","697,665,359.00"
"Nov 29, 2016",8.22,8.24,7.43,7.68,"16,013,941.00","665,647,305.00"
"Nov 28, 2016",8.48,8.46,8.22,8.22,"5,701,386.00","710,891,418.00"
"Nov 27, 2016",8.79,8.81,8.27,8.48,"8,222,531.00","734,007,480.00"
"Nov 26, 2016",8.89,8.97,8.79,8.81,"3,310,661.00","760,598,865.00"
"Nov 25, 2016",8.74,9.20,8.73,8.88,"7,263,680.00","768,589,780.00"
"Nov 24, 2016",9.34,9.35,8.45,8.74,"15,168,691.00","755,729,072.00"
"Nov 23, 2016",9.33,9.37,9.18,9.34,"4,526,677.00","798,627,298.00"
"Nov 22, 2016",9.05,9.64,9.03,9.32,"10,610,625.00","803,059,265.00"
"Nov 21, 2016",9.06,9.09,9.01,9.05,"3,462,391.00","783,733,829.00"
"Nov 20, 2016",9.13,9.17,8.98,9.05,"4,887,501.00","779,693,209.00"
"Nov 19, 2016",8.96,9.21,8.96,9.13,"4,899,896.00","786,191,650.00"
"Nov 18, 2016",9.40,9.44,8.93,8.95,"10,182,734.00","768,035,051.00"
"Nov 17, 2016",9.40,9.59,9.34,9.41,"6,524,708.00","803,189,470.00"
"Nov 16, 2016",9.53,9.67,9.28,9.40,"8,889,920.00","806,928,354.00"
"Nov 15, 2016",9.28,9.57,9.13,9.53,"6,104,021.00","817,884,266.00"
"Nov 14, 2016",9.33,9.47,9.26,9.28,"3,301,534.00","791,604,325.00"
"Nov 13, 2016",9.11,9.60,9.07,9.33,"7,583,198.00","800,035,290.00"
"Nov 12, 2016",9.49,9.53,8.94,9.10,"9,264,977.00","782,036,297.00"
"Nov 11, 2016",9.66,9.72,9.45,9.48,"5,563,384.00","811,652,974.00"
"Nov 10, 2016",9.78,9.78,9.63,9.67,"3,895,943.00","827,346,848.00"
"Nov 09, 2016",9.82,9.82,9.13,9.76,"13,258,237.00","829,892,078.00"
"Nov 08, 2016",9.82,9.91,9.72,9.83,"5,663,997.00","841,023,447.00"
"Nov 07, 2016",9.83,9.94,9.77,9.78,"5,402,037.00","835,447,066.00"
"Nov 06, 2016",9.86,10.09,9.74,9.80,"5,104,271.00","836,202,304.00"
"Nov 05, 2016",9.96,10.08,9.77,9.87,"4,937,344.00","845,808,858.00"
"Nov 04, 2016",9.75,9.98,9.75,9.95,"8,974,441.00","856,040,046.00"
"Nov 03, 2016",9.73,10.03,9.70,9.73,"13,729,354.00","833,678,921.00"
"Nov 02, 2016",9.75,10.05,9.64,9.69,"10,575,938.00","832,417,003.00"
"Nov 01, 2016",9.99,10.11,9.35,9.74,"20,880,106.00","839,767,911.00"
"Oct 31, 2016",10.23,10.49,9.96,10.03,"12,197,341.00","856,550,645.00"
"Oct 30, 2016",9.50,10.42,9.38,10.18,"15,203,442.00","870,601,451.00"
