,date,Class,Polarity,Subjectivity
36162,2021-08-05,positive,0.4019,0.803
36163,2021-08-05,negative,-0.5719,0.948
36164,2021-08-05,neutral,0.0,1.0
36165,2021-08-05,neutral,0.0,1.0
36166,2021-08-05,neutral,0.0,1.0
36167,2021-08-05,positive,0.5719,0.85
36168,2021-08-05,positive,0.5267,0.925
36169,2021-08-05,neutral,0.0,0.95
36170,2021-08-05,positive,0.4019,0.957
36171,2021-08-05,positive,0.4019,0.787
36172,2021-08-05,positive,0.3612,0.915
36173,2021-08-05,negative,-0.7579,0.754
36174,2021-08-05,neutral,0.0,1.0
36175,2021-08-05,negative,-0.6808,0.828
36176,2021-08-05,positive,0.8885,0.751
36177,2021-08-05,positive,0.0258,0.891
36178,2021-08-05,positive,0.7184,0.791
36179,2021-08-05,positive,0.4767,0.86
36180,2021-08-05,negative,-0.1877,0.916
36181,2021-08-05,negative,-0.1027,0.945
36182,2021-08-05,negative,-0.2263,0.958
36183,2021-08-05,neutral,0.0,1.0
36184,2021-08-05,positive,0.8176,0.728
36185,2021-08-05,negative,-0.5106,0.885
36186,2021-08-05,negative,-0.455,0.886
36187,2021-08-05,positive,0.8591,0.843
36188,2021-08-05,negative,-0.1027,0.97
36189,2021-08-05,positive,0.4754,0.766
36190,2021-08-05,positive,0.7845,0.887
36191,2021-08-05,negative,-0.1226,0.919
36192,2021-08-05,negative,-0.6636,0.896
36193,2021-08-05,negative,-0.34,0.936
36194,2021-08-05,positive,0.4404,0.815
36195,2021-08-05,negative,-0.0644,0.946
36196,2021-08-05,positive,0.946,0.747
36197,2021-08-05,neutral,0.0,1.0
36198,2021-08-05,positive,0.25,0.933
36199,2021-08-05,neutral,0.0,1.0
36200,2021-08-05,neutral,0.0,1.0
36201,2021-08-05,negative,-0.5267,0.905
36202,2021-08-05,positive,0.5106,0.845
36203,2021-08-05,neutral,0.0,1.0
36204,2021-08-05,positive,0.5106,0.837
36205,2021-08-05,positive,0.2263,0.965
36206,2021-08-05,positive,0.4588,0.948
36207,2021-08-05,positive,0.1027,0.897
36208,2021-08-05,positive,0.8442,0.85
36209,2021-08-05,positive,0.128,0.824
36210,2021-08-05,positive,0.4404,0.863
36211,2021-08-05,positive,0.5859,0.904
36212,2021-08-05,positive,0.5423,0.889
36213,2021-08-05,negative,-0.4019,0.935
36214,2021-08-05,neutral,0.0,1.0
36215,2021-08-05,positive,0.2732,0.937
36216,2021-08-05,negative,-0.3182,0.859
36217,2021-08-05,positive,0.6983,0.892
36218,2021-08-05,positive,0.4215,0.938
36219,2021-08-05,positive,0.5892,0.789
36220,2021-08-05,positive,0.8625,0.598
36221,2021-08-05,neutral,0.0,1.0
36222,2021-08-05,positive,0.5106,0.815
36223,2021-08-05,positive,0.802,0.874
36224,2021-08-05,neutral,0.0,1.0
36225,2021-08-05,positive,0.6124,0.783
36226,2021-08-05,positive,0.1779,0.852
36227,2021-08-05,positive,0.6249,0.876
36228,2021-08-05,positive,0.9186,0.735
36229,2021-08-05,positive,0.4767,0.853
36230,2021-08-05,negative,-0.3612,0.812
36231,2021-08-05,positive,0.7184,0.731
36232,2021-08-05,negative,-0.9382,0.658
36233,2021-08-05,positive,0.2551,0.959
36234,2021-08-05,positive,0.5499,0.897
36235,2021-08-05,negative,-0.0854,0.962
36236,2021-08-05,positive,0.5423,0.78
36237,2021-08-05,neutral,0.0,1.0
36238,2021-08-05,neutral,0.0,1.0
36239,2021-08-05,positive,0.5574,0.815
36240,2021-08-05,negative,-0.5647,0.923
36241,2021-08-05,negative,-0.3195,0.868
36242,2021-08-05,neutral,0.0,1.0
36243,2021-08-05,negative,-0.296,0.958
36244,2021-08-05,positive,0.6542,0.773
36245,2021-08-05,positive,0.296,0.901
36246,2021-08-05,neutral,0.0,0.938
36247,2021-08-05,negative,-0.2263,0.824
36248,2021-08-05,positive,0.6124,0.911
36249,2021-08-05,neutral,0.0,1.0
36250,2021-08-05,positive,0.91,0.62
36251,2021-08-05,neutral,0.0,1.0
36252,2021-08-05,neutral,0.0,1.0
36253,2021-08-05,positive,0.4215,0.872
36254,2021-08-05,negative,-0.0516,0.915
36255,2021-08-05,negative,-0.0258,0.98
36256,2021-08-05,positive,0.6597,0.894
36257,2021-08-05,positive,0.6369,0.842
36258,2021-08-05,negative,-0.4939,0.775
36259,2021-08-05,positive,0.4019,0.816
36260,2021-08-05,neutral,0.0,1.0
36261,2021-08-05,positive,0.7783,0.865
36262,2021-08-05,positive,0.1027,0.898
36263,2021-08-05,positive,0.0258,0.888
36264,2021-08-05,positive,0.1779,0.968
36265,2021-08-05,negative,-0.4404,0.925
36266,2021-08-05,positive,0.6908,0.898
36267,2021-08-05,negative,-0.3182,0.903
36268,2021-08-05,negative,-0.5423,0.813
36269,2021-08-05,positive,0.5106,0.872
36270,2021-08-05,neutral,0.0,1.0
36271,2021-08-05,positive,0.8173,0.795
36272,2021-08-05,positive,0.6808,0.732
36273,2021-08-05,positive,0.5809,0.9
36274,2021-08-05,negative,-0.128,0.941
36275,2021-08-05,positive,0.6124,0.848
36276,2021-08-05,neutral,0.0,1.0
36277,2021-08-05,negative,-0.267,0.68
36278,2021-08-05,negative,-0.0516,0.943
36279,2021-08-05,negative,-0.2023,0.893
36280,2021-08-05,neutral,0.0,1.0
36281,2021-08-05,neutral,0.0,1.0
36282,2021-08-05,negative,-0.4588,0.714
36283,2021-08-05,positive,0.3182,0.919
36284,2021-08-05,positive,0.4588,0.943
36285,2021-08-05,neutral,0.0,1.0
36286,2021-08-05,negative,-0.1027,0.903
36287,2021-08-05,neutral,0.0,1.0
36288,2021-08-05,positive,0.4497,0.928
36289,2021-08-05,positive,0.3612,0.959
36290,2021-08-05,negative,-0.4215,0.896
36291,2021-08-05,neutral,0.0,1.0
36292,2021-08-05,positive,0.2023,0.893
36293,2021-08-05,positive,0.5106,0.891
36294,2021-08-05,neutral,0.0,1.0
36295,2021-08-05,positive,0.8126,0.772
36296,2021-08-05,positive,0.2263,0.899
36297,2021-08-05,negative,-0.1027,0.94
36298,2021-08-05,positive,0.296,0.962
36299,2021-08-05,neutral,0.0,1.0
36300,2021-08-05,neutral,0.0,1.0
36301,2021-08-05,positive,0.5574,0.85
36302,2021-08-05,neutral,0.0,1.0
36303,2021-08-05,negative,-0.296,0.887
36304,2021-08-05,positive,0.6908,0.901
36305,2021-08-05,neutral,0.0,1.0
36306,2021-08-05,positive,0.1941,0.963
36307,2021-08-05,negative,-0.1779,0.899
36308,2021-08-05,negative,-0.5267,0.876
36309,2021-08-05,neutral,0.0,1.0
36310,2021-08-05,positive,0.6908,0.801
36311,2021-08-05,neutral,0.0,1.0
36312,2021-08-05,negative,-0.1027,0.955
36313,2021-08-05,positive,0.6808,0.778
36314,2021-08-05,negative,-0.3182,0.874
36315,2021-08-05,positive,0.6808,0.833
36316,2021-08-05,neutral,0.0,1.0
36317,2021-08-05,positive,0.7003,0.836
36318,2021-08-05,positive,0.3008,0.924
36319,2021-08-05,positive,0.3818,0.944
36320,2021-08-05,negative,-0.3182,0.901
36321,2021-08-05,negative,-0.8176,0.795
36322,2021-08-05,negative,-0.1045,0.836
36323,2021-08-05,neutral,0.0,1.0
36324,2021-08-05,positive,0.7089,0.883
36325,2021-08-05,negative,-0.5789,0.751
36326,2021-08-05,positive,0.8442,0.755
36327,2021-08-05,positive,0.0258,0.831
36328,2021-08-05,positive,0.2732,0.964
36329,2021-08-05,positive,0.4767,0.933
36330,2021-08-05,positive,0.891,0.781
36331,2021-08-05,negative,-0.0258,0.849
36332,2021-08-05,neutral,0.0,1.0
36333,2021-08-05,positive,0.5994,0.726
36334,2021-08-05,negative,-0.4767,0.942
36335,2021-08-05,positive,0.6486,0.871
36336,2021-08-05,positive,0.296,0.896
36337,2021-08-05,neutral,0.0,1.0
36338,2021-08-05,positive,0.7506,0.772
36339,2021-08-05,negative,-0.34,0.806
36340,2021-08-05,positive,0.3612,0.902
36341,2021-08-05,negative,-0.1027,0.877
36342,2021-08-05,negative,-0.5859,0.853
36343,2021-08-05,positive,0.34,0.769
36344,2021-08-05,positive,0.4019,0.838
36345,2021-08-05,neutral,0.0,1.0
36346,2021-08-05,positive,0.5994,0.933
36347,2021-08-05,positive,0.9169,0.832
36348,2021-08-05,neutral,0.0,1.0
36349,2021-08-05,negative,-0.5106,0.777
36350,2021-08-05,negative,-0.2716,0.827
36351,2021-08-05,positive,0.128,0.8
36352,2021-08-05,positive,0.0516,0.859
36353,2021-08-05,neutral,0.0,1.0
36354,2021-08-05,neutral,0.0,1.0
36355,2021-08-05,positive,0.25,0.922
36356,2021-08-05,neutral,0.0,1.0
36357,2021-08-05,positive,0.1027,0.89
36358,2021-08-05,neutral,0.0,1.0
36359,2021-08-05,positive,0.4019,0.722
36360,2021-08-05,negative,-0.3306,0.915
36361,2021-08-05,neutral,0.0,1.0
36362,2021-08-05,positive,0.3612,0.939
36363,2021-08-05,positive,0.8689,0.762
36364,2021-08-05,neutral,0.0,1.0
36365,2021-08-05,negative,-0.1027,0.959
36366,2021-08-05,neutral,0.0,1.0
36367,2021-08-05,positive,0.7906,0.873
36368,2021-08-05,positive,0.0258,0.712
36369,2021-08-05,negative,-0.5574,0.859
36370,2021-08-05,positive,0.8429,0.702
36371,2021-08-05,neutral,0.0,1.0
36372,2021-08-05,neutral,0.0,1.0
36373,2021-08-05,negative,-0.5574,0.806
36374,2021-08-05,positive,0.4404,0.949
36375,2021-08-05,positive,0.836,0.681
36376,2021-08-05,positive,0.4215,0.899
36377,2021-08-05,positive,0.4199,0.905
36378,2021-08-05,neutral,0.0,1.0
36379,2021-08-05,neutral,0.0,1.0
36380,2021-08-05,positive,0.4497,0.774
36381,2021-08-05,neutral,0.0,1.0
36382,2021-08-05,neutral,0.0,1.0
36383,2021-08-05,neutral,0.0,1.0
36384,2021-08-05,negative,-0.4019,0.932
36385,2021-08-05,neutral,0.0,1.0
36386,2021-08-05,neutral,0.0,1.0
36387,2021-08-05,positive,0.4019,0.87
36388,2021-08-05,negative,-0.1027,0.96
36389,2021-08-05,neutral,0.0,1.0
36390,2021-08-05,positive,0.128,0.903
36391,2021-08-05,negative,-0.1027,0.969
36392,2021-08-05,positive,0.25,0.944
36393,2021-08-06,positive,0.5719,0.836
36394,2021-08-06,positive,0.8979,0.801
36395,2021-08-06,positive,0.5789,0.819
36396,2021-08-06,neutral,0.0,1.0
36397,2021-08-06,positive,0.34,0.866
36398,2021-08-06,negative,-0.296,0.845
36399,2021-08-06,positive,0.6486,0.739
36400,2021-08-06,negative,-0.0772,0.881
36401,2021-08-06,positive,0.5106,0.852
36402,2021-08-06,negative,-0.1531,0.841
36403,2021-08-06,positive,0.1154,0.972
36404,2021-08-06,positive,0.2263,0.954
36405,2021-08-06,negative,-0.5106,0.815
36406,2021-08-06,negative,-0.228,0.782
36407,2021-08-06,negative,-0.2263,0.917
36408,2021-08-06,positive,0.4019,0.863
36409,2021-08-06,negative,-0.1027,0.947
36410,2021-08-06,positive,0.5859,0.806
36411,2021-08-06,negative,-0.2315,0.851
36412,2021-08-06,neutral,0.0,1.0
36413,2021-08-06,positive,0.7506,0.83
36414,2021-08-06,positive,0.5994,0.786
36415,2021-08-06,neutral,0.0,1.0
36416,2021-08-06,neutral,0.0,0.781
36417,2021-08-06,neutral,0.0,1.0
36418,2021-08-06,positive,0.0516,0.854
36419,2021-08-06,negative,-0.5927,0.903
36420,2021-08-06,neutral,0.0,1.0
36421,2021-08-06,positive,0.5859,0.841
36422,2021-08-06,neutral,0.0,1.0
36423,2021-08-06,negative,-0.2263,0.69
36424,2021-08-06,positive,0.7964,0.896
36425,2021-08-06,positive,0.6597,0.921
36426,2021-08-06,positive,0.4754,0.803
36427,2021-08-06,positive,0.8885,0.721
36428,2021-08-06,positive,0.4404,0.756
36429,2021-08-06,positive,0.765,0.708
36430,2021-08-06,positive,0.6808,0.906
36431,2021-08-06,negative,-0.5903,0.869
36432,2021-08-06,positive,0.1531,0.86
36433,2021-08-06,positive,0.4767,0.949
36434,2021-08-06,positive,0.8225,0.888
36435,2021-08-06,neutral,0.0,1.0
36436,2021-08-06,positive,0.0772,0.962
36437,2021-08-06,positive,0.1779,0.698
36438,2021-08-06,positive,0.0772,0.952
36439,2021-08-06,positive,0.1779,0.945
36440,2021-08-06,positive,0.128,0.889
36441,2021-08-06,positive,0.3818,0.955
36442,2021-08-06,positive,0.3182,0.859
36443,2021-08-06,positive,0.6486,0.908
36444,2021-08-06,negative,-0.1027,0.947
36445,2021-08-06,positive,0.2732,0.935
36446,2021-08-06,positive,0.4019,0.856
36447,2021-08-06,positive,0.4404,0.854
36448,2021-08-06,positive,0.2732,0.94
36449,2021-08-06,negative,-0.4767,0.871
36450,2021-08-06,neutral,0.0,1.0
36451,2021-08-06,negative,-0.5719,0.812
36452,2021-08-06,positive,0.25,0.921
36453,2021-08-06,positive,0.8051,0.836
36454,2021-08-06,neutral,0.0,1.0
36455,2021-08-06,positive,0.4767,0.86
36456,2021-08-06,positive,0.25,0.945
36457,2021-08-06,negative,-0.25,0.899
36458,2021-08-06,positive,0.7906,0.825
36459,2021-08-06,negative,-0.0516,0.918
36460,2021-08-06,positive,0.3182,0.867
36461,2021-08-06,positive,0.7906,0.825
36462,2021-08-06,positive,0.4767,0.76
36463,2021-08-06,negative,-0.2263,0.961
36464,2021-08-06,positive,0.6187,0.893
36465,2021-08-06,negative,-0.5892,0.86
36466,2021-08-06,positive,0.6369,0.792
36467,2021-08-06,positive,0.128,0.665
36468,2021-08-06,negative,-0.3182,0.949
36469,2021-08-06,neutral,0.0,1.0
36470,2021-08-06,negative,-0.6486,0.902
36471,2021-08-06,positive,0.4215,0.859
36472,2021-08-06,neutral,0.0,1.0
36473,2021-08-06,positive,0.7906,0.821
36474,2021-08-06,positive,0.6249,0.931
36475,2021-08-06,positive,0.3182,0.958
36476,2021-08-06,neutral,0.0,1.0
36477,2021-08-06,positive,0.7906,0.825
36478,2021-08-06,positive,0.2732,0.94
36479,2021-08-06,positive,0.0258,0.909
36480,2021-08-06,negative,-0.0258,0.787
36481,2021-08-06,positive,0.7964,0.731
36482,2021-08-06,neutral,0.0,1.0
36483,2021-08-06,neutral,0.0,1.0
36484,2021-08-06,negative,-0.3182,0.892
36485,2021-08-06,positive,0.2732,0.877
36486,2021-08-06,positive,0.3818,0.89
36487,2021-08-06,positive,0.5267,0.815
36488,2021-08-06,positive,0.4939,0.909
36489,2021-08-06,neutral,0.0,1.0
36490,2021-08-06,neutral,0.0,1.0
36491,2021-08-06,positive,0.4019,0.895
36492,2021-08-06,positive,0.5859,0.885
36493,2021-08-06,positive,0.4939,0.788
36494,2021-08-06,positive,0.4019,0.828
36495,2021-08-06,positive,0.3182,0.895
36496,2021-08-06,positive,0.7141,0.865
36497,2021-08-06,positive,0.4939,0.802
36498,2021-08-06,neutral,0.0,1.0
36499,2021-08-06,negative,-0.4215,0.912
36500,2021-08-06,positive,0.4215,0.903
36501,2021-08-06,negative,-0.4404,0.903
36502,2021-08-06,positive,0.4019,0.881
36503,2021-08-06,positive,0.8705,0.759
36504,2021-08-06,positive,0.7311,0.847
36505,2021-08-06,negative,-0.2732,0.458
36506,2021-08-06,positive,0.4005,0.875
36507,2021-08-06,neutral,0.0,1.0
36508,2021-08-06,negative,-0.3089,0.928
36509,2021-08-06,positive,0.4404,0.859
36510,2021-08-06,negative,-0.3629,0.756
36511,2021-08-06,positive,0.2263,0.921
36512,2021-08-06,positive,0.0258,0.967
36513,2021-08-06,positive,0.6705,0.703
36514,2021-08-06,positive,0.3182,0.943
36515,2021-08-06,positive,0.8316,0.833
36516,2021-08-06,positive,0.4404,0.943
36517,2021-08-06,positive,0.4102,0.912
36518,2021-08-06,positive,0.4767,0.897
36519,2021-08-06,positive,0.4767,0.925
36520,2021-08-06,neutral,0.0,1.0
36521,2021-08-06,positive,0.34,0.65
36522,2021-08-06,positive,0.0935,0.819
36523,2021-08-06,positive,0.5267,0.755
36524,2021-08-06,negative,-0.1027,0.915
36525,2021-08-06,negative,-0.1027,0.909
36526,2021-08-06,positive,0.1779,0.925
36527,2021-08-06,negative,-0.6124,0.762
36528,2021-08-06,neutral,0.0,1.0
36529,2021-08-06,negative,-0.0422,0.869
36530,2021-08-06,positive,0.3182,0.881
36531,2021-08-06,positive,0.1655,0.768
36532,2021-08-06,positive,0.875,0.696
36533,2021-08-06,positive,0.5106,0.788
36534,2021-08-06,positive,0.9042,0.81
36535,2021-08-06,positive,0.4939,0.927
36536,2021-08-06,positive,0.5859,0.915
36537,2021-08-06,positive,0.2732,0.93
36538,2021-08-06,neutral,0.0,1.0
36539,2021-08-06,positive,0.3832,0.797
36540,2021-08-06,positive,0.5719,0.842
36541,2021-08-06,neutral,0.0,1.0
36542,2021-08-06,positive,0.7351,0.897
36543,2021-08-06,positive,0.5994,0.915
36544,2021-08-06,negative,-0.4588,0.929
36545,2021-08-06,positive,0.5423,0.911
36546,2021-08-06,neutral,0.0,1.0
36547,2021-08-06,positive,0.4019,0.924
36548,2021-08-06,positive,0.6705,0.787
36549,2021-08-06,positive,0.7351,0.84
36550,2021-08-06,positive,0.4939,0.671
36551,2021-08-06,positive,0.6486,0.911
36552,2021-08-06,positive,0.875,0.869
36553,2021-08-06,positive,0.4939,0.904
36554,2021-08-06,positive,0.7363,0.681
36555,2021-08-06,neutral,0.0,1.0
36556,2021-08-06,neutral,0.0,1.0
36557,2021-08-06,positive,0.2732,0.896
36558,2021-08-06,negative,-0.5267,0.833
36559,2021-08-06,positive,0.8176,0.894
36560,2021-08-06,neutral,0.0,1.0
36561,2021-08-06,positive,0.9325,0.714
36562,2021-08-06,positive,0.7184,0.867
36563,2021-08-06,positive,0.4019,0.838
36564,2021-08-06,negative,-0.296,0.934
36565,2021-08-06,positive,0.8885,0.81
36566,2021-08-06,positive,0.4019,0.803
36567,2021-08-06,negative,-0.8591,0.719
36568,2021-08-06,positive,0.8225,0.836
36569,2021-08-06,negative,-0.34,0.928
36570,2021-08-06,positive,0.4939,0.833
36571,2021-08-06,positive,0.0387,0.975
36572,2021-08-06,positive,0.5267,0.467
36573,2021-08-06,negative,-0.3412,0.951
36574,2021-08-06,positive,0.743,0.819
36575,2021-08-06,negative,-0.1027,0.907
36576,2021-08-06,positive,0.296,0.879
36577,2021-08-06,positive,0.3182,0.967
36578,2021-08-06,positive,0.5106,0.674
36579,2021-08-06,positive,0.2732,0.932
36580,2021-08-06,neutral,0.0,0.917
36581,2021-08-06,positive,0.6486,0.875
36582,2021-08-06,negative,-0.5719,0.855
36583,2021-08-06,positive,0.5106,0.732
36584,2021-08-06,positive,0.3818,0.939
36585,2021-08-06,negative,-0.1531,0.776
36586,2021-08-06,positive,0.2023,0.956
36587,2021-08-06,positive,0.2023,0.817
36588,2021-08-06,positive,0.4927,0.79
36589,2021-08-06,positive,0.5859,0.918
36590,2021-08-06,positive,0.4939,0.669
36591,2021-08-06,positive,0.807,0.875
36592,2021-08-06,positive,0.5859,0.9
36593,2021-08-06,positive,0.3612,0.93
36594,2021-08-06,neutral,0.0,1.0
36595,2021-08-06,positive,0.4939,0.928
36596,2021-08-06,neutral,0.0,1.0
36597,2021-08-06,positive,0.1997,0.975
36598,2021-08-06,negative,-0.4588,0.903
36599,2021-08-06,negative,-0.3818,0.963
36600,2021-08-06,neutral,0.0,1.0
36601,2021-08-06,positive,0.1027,0.906
36602,2021-08-06,positive,0.6486,0.878
36603,2021-08-06,negative,-0.0387,0.888
36604,2021-08-06,positive,0.1779,0.938
36605,2021-08-06,positive,0.4102,0.734
36606,2021-08-06,neutral,0.0,1.0
36607,2021-08-06,neutral,0.0,1.0
36608,2021-08-06,positive,0.34,0.959
36609,2021-08-06,negative,-0.0772,0.87
36610,2021-08-06,positive,0.4767,0.849
36611,2021-08-07,negative,-0.0258,0.952
36612,2021-08-07,positive,0.802,0.753
36613,2021-08-07,positive,0.8442,0.717
36614,2021-08-07,neutral,0.0,1.0
36615,2021-08-07,positive,0.2057,0.892
36616,2021-08-07,positive,0.4215,0.845
36617,2021-08-07,positive,0.6249,0.884
36618,2021-08-07,neutral,0.0,1.0
36619,2021-08-07,positive,0.4215,0.845
36620,2021-08-07,neutral,0.0,1.0
36621,2021-08-07,positive,0.4019,0.915
36622,2021-08-07,positive,0.5106,0.798
36623,2021-08-07,negative,-0.5994,0.914
36624,2021-08-07,negative,-0.6808,0.823
36625,2021-08-07,positive,0.1027,0.901
36626,2021-08-07,positive,0.3182,0.95
36627,2021-08-07,neutral,0.0,1.0
36628,2021-08-07,positive,0.7258,0.719
36629,2021-08-07,positive,0.2732,0.935
36630,2021-08-07,positive,0.6249,0.806
36631,2021-08-07,negative,-0.4404,0.884
36632,2021-08-07,positive,0.8588,0.846
36633,2021-08-07,positive,0.4019,0.838
36634,2021-08-07,positive,0.4939,0.833
36635,2021-08-07,positive,0.4019,0.828
36636,2021-08-07,negative,-0.0772,0.837
36637,2021-08-07,positive,0.4588,0.931
36638,2021-08-07,positive,0.34,0.959
36639,2021-08-07,positive,0.5267,0.872
36640,2021-08-07,positive,0.4215,0.941
36641,2021-08-07,neutral,0.0,1.0
36642,2021-08-07,neutral,0.0,1.0
36643,2021-08-07,positive,0.1779,0.962
36644,2021-08-07,positive,0.7184,0.881
36645,2021-08-07,positive,0.6249,0.939
36646,2021-08-07,positive,0.0772,0.963
36647,2021-08-07,neutral,0.0,1.0
36648,2021-08-07,neutral,0.0,0.928
36649,2021-08-07,negative,-0.5106,0.943
36650,2021-08-07,neutral,0.0,1.0
36651,2021-08-07,positive,0.7351,0.888
36652,2021-08-07,negative,-0.8402,0.812
36653,2021-08-07,negative,-0.1027,0.974
36654,2021-08-07,neutral,0.0,1.0
36655,2021-08-07,negative,-0.1179,0.868
36656,2021-08-07,positive,0.4404,0.885
36657,2021-08-07,neutral,0.0,1.0
36658,2021-08-07,positive,0.296,0.927
36659,2021-08-07,positive,0.7579,0.667
36660,2021-08-07,positive,0.7096,0.614
36661,2021-08-07,positive,0.25,0.931
36662,2021-08-07,positive,0.9325,0.818
36663,2021-08-07,positive,0.9062,0.817
36664,2021-08-07,positive,0.5267,0.891
36665,2021-08-07,positive,0.3818,0.898
36666,2021-08-07,positive,0.1027,0.677
36667,2021-08-07,negative,-0.1027,0.959
36668,2021-08-07,positive,0.5267,0.952
36669,2021-08-07,positive,0.1045,0.901
36670,2021-08-07,positive,0.7269,0.862
36671,2021-08-07,positive,0.7579,0.897
36672,2021-08-07,positive,0.6369,0.849
36673,2021-08-07,positive,0.6437,0.91
36674,2021-08-07,neutral,0.0,1.0
36675,2021-08-07,positive,0.6369,0.86
36676,2021-08-07,positive,0.3182,0.944
36677,2021-08-07,positive,0.3182,0.777
36678,2021-08-07,positive,0.3612,0.952
36679,2021-08-07,neutral,0.0,1.0
36680,2021-08-07,positive,0.4588,0.78
36681,2021-08-07,positive,0.5789,0.747
36682,2021-08-07,positive,0.9118,0.76
36683,2021-08-07,negative,-0.5719,0.931
36684,2021-08-07,positive,0.3947,0.904
36685,2021-08-07,neutral,0.0,1.0
36686,2021-08-07,positive,0.6249,0.915
36687,2021-08-07,positive,0.4767,0.946
36688,2021-08-07,positive,0.5859,0.811
36689,2021-08-07,positive,0.8533,0.813
36690,2021-08-07,positive,0.34,0.928
36691,2021-08-07,negative,-0.5574,0.909
36692,2021-08-07,positive,0.3182,0.796
36693,2021-08-07,positive,0.8126,0.863
36694,2021-08-07,neutral,0.0,1.0
36695,2021-08-07,positive,0.5574,0.916
36696,2021-08-07,negative,-0.2023,0.95
36697,2021-08-07,negative,-0.8322,0.736
36698,2021-08-07,positive,0.7003,0.925
36699,2021-08-07,positive,0.34,0.745
36700,2021-08-07,positive,0.7579,0.89
36701,2021-08-07,positive,0.8979,0.841
36702,2021-08-07,positive,0.6597,0.775
36703,2021-08-07,negative,-0.4767,0.78
36704,2021-08-07,positive,0.6705,0.845
36705,2021-08-07,neutral,0.0,1.0
36706,2021-08-07,positive,0.5423,0.837
36707,2021-08-07,positive,0.1531,0.766
36708,2021-08-07,negative,-0.2732,0.959
36709,2021-08-07,positive,0.5976,0.889
36710,2021-08-07,neutral,0.0,1.0
36711,2021-08-07,positive,0.5423,0.899
36712,2021-08-07,neutral,0.0,1.0
36713,2021-08-07,negative,-0.1027,0.935
36714,2021-08-07,positive,0.1027,0.924
36715,2021-08-07,positive,0.0772,0.861
36716,2021-08-07,positive,0.6249,0.938
36717,2021-08-07,negative,-0.4767,0.763
36718,2021-08-07,neutral,0.0,1.0
36719,2021-08-08,positive,0.7269,0.897
