Date,Oil,Gold $,Silver $,Platinum $,Palladium $,Euro_USD,TIPS,VIX,Inflation_index,BNB,LTC,XMR,ETH,SP500,Polarity_avg,Subjectivity_avg,BTC Volume,BTC
2015-11-24,44.38,1076.4,14.14,840.0,537.0,1.0651,0.0,15.93,1.2,0.0,2.92,0.37,0.85,2089.14,-0.34,0.897,27609403.0,300.74
2015-11-25,43.56,1068.0,14.07,834.0,539.0,1.0586,0.0,15.19,1.2,0.0,3.15,0.37,0.81,2088.87,-0.4588,0.7745,39153261.0,308.99
2015-11-26,43.55,1071.0,14.29,850.0,558.0,1.0612,0.0,15.155,0.0,0.0,3.4,0.38,0.83,2089.49,0.0,1.0,99891734.0,332.6
2015-11-27,43.07,1057.4,14.11,827.0,551.0,1.058,0.0,15.12,1.2,0.0,3.38,0.36,0.82,2090.11,0.4357499999999999,0.9,52036118.0,338.13
2015-11-28,43.29,1058.9,14.1,828.3333333333334,546.6666666666666,1.0579666666666667,0.0,15.456666333333333,1.1966666666666665,0.0,3.33,0.37,0.86,2086.8766666666666,0.8271,0.632,34768722.0,337.5
2015-11-29,43.51,1060.4,14.09,829.6666666666666,542.3333333333334,1.0579333333333334,0.0,15.793332666666668,1.1933333333333334,0.0,3.47,0.38,0.83,2083.6433333333334,0.1780499999999999,0.922,38161583.0,350.91
2015-11-30,43.73,1061.9,14.08,831.0,538.0,1.0579,0.0,16.129999,1.19,0.0,3.43,0.37,0.83,2080.41,0.2732,0.923,67764484.0,357.04
2015-12-01,42.97,1065.4,14.21,843.0,547.0,1.06,0.0,14.67,1.14,0.0,3.23,0.35,0.82,2102.63,0.4868,0.87,57203066.0,341.2
2015-12-02,41.92,1055.4,14.14,834.0,529.0,1.0612,0.0,15.91,1.16,0.0,3.15,0.35,0.77,2079.51,0.6875,0.7395,50979386.0,338.6
2015-12-03,42.0,1055.45,13.93,845.0,528.0,1.0671,0.0,18.110001,1.27,0.0,3.09,0.34,0.74,2049.62,0.0,1.0,47808164.0,330.75
2015-12-04,41.44,1079.25,14.13,859.0,542.0,1.0902,0.0,14.81,1.21,0.0,3.09,0.34,0.77,2091.69,0.1366,0.9565,32781330.0,333.65
2015-12-05,40.85666666666666,1078.1,14.25,865.3333333333334,547.0,1.0871,0.0,15.153333333333334,1.2033333333333334,0.0,3.24,0.41,0.79,2086.8166666666666,-0.1435499999999999,0.827,60893156.0,357.33
2015-12-06,40.27333333333333,1076.95,14.370000000000001,871.6666666666666,552.0,1.084,0.0,15.496666666666666,1.1966666666666665,0.0,3.19,0.4,0.77,2081.9433333333336,0.09895,0.878,71439596.0,357.37
2015-12-07,39.69,1075.8,14.49,878.0,557.0,1.0809,0.0,15.84,1.19,0.0,3.37,0.39,0.75,2077.07,-0.05135,0.8400000000000001,58328707.0,365.19
2015-12-08,39.44,1072.1,14.24,852.0,558.0,1.0875,0.0,17.6,1.2,0.0,3.39,0.39,0.75,2063.59,0.27125,0.702,53366633.0,381.53
2015-12-09,39.04,1081.0,14.27,855.0,554.0,1.0941,0.0,19.610001,1.23,0.0,3.33,0.41,0.72,2047.62,-0.3448,0.8069999999999999,83471539.0,379.15
2015-12-10,38.65,1071.0,14.17,857.0,556.0,1.0943,0.0,19.34,1.26,0.0,3.35,0.39,0.77,2052.23,0.3715,0.9205,47343049.0,379.61
2015-12-11,36.99,1072.5,13.92,836.0,543.0,1.095,0.0,24.389999,1.21,0.0,3.49,0.42,0.85,2012.37,-0.6309,0.8065,101365007.0,411.53
2015-12-12,36.83,1071.0833333333333,13.85,842.0,544.3333333333334,1.0961,0.0,23.836666,1.2466666666666666,0.0,3.28,0.41,0.89,2015.56,0.24695,0.956,120168457.0,396.1
2015-12-13,36.67,1069.6666666666667,13.780000000000001,848.0,545.6666666666666,1.0972,0.0,23.283333,1.2833333333333334,0.0,3.3,0.42,0.87,2018.75,0.5104500000000001,0.7344999999999999,50128028.0,395.08
2015-12-14,36.51,1068.25,13.71,854.0,547.0,1.0983,0.0,22.73,1.32,0.0,3.29,0.49,0.9,2021.94,-0.5106,0.895,118859641.0,404.21
2015-12-15,37.66,1061.5,13.74,852.0,558.0,1.099,0.0,20.950001,1.32,0.0,3.51,0.51,0.93,2043.41,0.5719,0.885,75640280.0,425.61
2015-12-16,36.96,1075.25,13.74,876.0,573.0,1.0933,0.0,17.860001,1.34,0.0,3.4,0.48,0.91,2073.07,0.70175,0.778,98732278.0,418.41
2015-12-17,36.29,1049.4,14.08,848.0,568.0,1.0841,0.0,18.940001,1.28,0.0,3.45,0.46,0.87,2041.89,0.51495,0.869,44126184.0,420.74
2015-12-18,36.76,1062.5,13.82,852.0,553.0,1.0836,0.0,20.700001,1.26,0.0,3.46,0.46,0.85,2005.55,0.6027,0.8305,55553598.0,426.78
2015-12-19,36.28666666666667,1067.9166666666667,13.946666666666667,859.0,554.6666666666666,1.0847333333333333,0.0,20.033334333333332,1.2666666666666666,0.0,3.43,0.43,0.84,2010.75,0.0,1.0,44087913.0,425.59
2015-12-20,35.81333333333333,1073.3333333333333,14.073333333333332,866.0,556.3333333333334,1.0858666666666665,0.0,19.366667666666668,1.2733333333333334,0.0,3.25,0.47,0.83,2015.95,-0.3243,0.9115,69418577.0,407.37
2015-12-21,35.34,1078.75,14.2,873.0,558.0,1.087,0.0,18.700001,1.28,0.0,3.17,0.45,0.83,2021.15,0.17635,0.704,71445381.0,402.02
2015-12-22,35.26,1074.9,14.24,869.0,554.5,1.0952,0.0,16.6,1.3,0.0,3.12,0.44,0.79,2038.97,-0.36765,0.69,46595546.0,398.84
2015-12-23,35.79,1068.25,14.33,866.0,551.0,1.0916,0.0,15.57,1.29,0.0,3.28,0.44,0.79,2064.29,-0.2202,0.944,43085511.0,405.65
2015-12-24,37.22,1069.175,14.2,880.5,554.5,1.0947,0.0,15.74,1.26,0.0,3.32,0.45,0.79,2060.99,0.3404,0.8815,52408949.0,414.91
2015-12-25,37.15,1069.36,14.145999999999999,883.4,555.2,1.095075,0.0,16.325,0.0,0.0,3.3,0.44,0.79,2059.8675,0.71665,0.758,35636057.0,415.25
2015-12-26,37.126666666666665,1069.5449999999998,14.091999999999999,886.3,555.9,1.09545,0.0,16.52,0.41333333333333333,0.0,3.12,0.41,0.78,2058.745,0.92445,0.635,105865306.0,380.27
2015-12-27,37.10333333333333,1069.73,14.038,889.2,556.6,1.095825,0.0,16.715,0.8266666666666667,0.0,3.17,0.41,0.78,2057.6225,0.20095,0.928,48839151.0,385.72
2015-12-28,37.08,1069.915,13.984,892.1,557.3,1.0962,0.0,16.91,1.24,0.0,3.16,0.41,0.77,2056.5,-0.7003,0.818,45282430.0,384.83
2015-12-29,36.965714285714284,1070.1,13.93,895.0,558.0,1.0952,0.0,16.08,1.31,0.0,3.2,0.42,0.8,2078.36,0.60835,0.7210000000000001,47021325.0,396.4
2015-12-30,36.85142857142857,1060.0,13.82,868.0,555.0,1.0926,0.0,17.290001,1.31,0.0,3.16,0.4,0.83,2063.36,0.27115,0.9385,42927218.0,390.21
2015-12-31,36.73714285714286,1071.125,13.82,880.5,552.5,1.0887,0.0,18.209999,1.28,0.0,3.21,0.43,0.86,2043.94,0.69535,0.7629999999999999,42071344.0,396.62
2016-01-01,36.62285714285714,1073.90625,13.865,883.625,551.875,1.088975,0.0,19.455,0.0,0.0,3.23,0.46,0.87,2036.1200000000001,-0.52885,0.714,33418294.0,400.01
2016-01-02,36.50857142857143,1076.6875,13.91,886.75,551.25,1.08925,0.0,19.870000333333333,0.4166666666666667,0.0,3.23,0.49,0.86,2028.3000000000002,0.6101000000000001,0.8105,27718364.0,399.19
2016-01-03,36.394285714285715,1079.46875,13.955,889.875,550.625,1.089525,0.0,20.285000666666665,0.8333333333333334,0.0,3.21,0.46,0.9,2020.48,-0.7193499999999999,0.8160000000000001,36501934.0,396.36
2016-01-04,36.28,1082.25,14.0,893.0,550.0,1.0898,0.0,20.700001,1.25,0.0,3.23,0.48,0.88,2012.66,-0.3466,0.7525,35466402.0,400.19
2016-01-05,35.56,1077.0,14.01,893.0,544.0,1.0746,0.0,19.34,1.27,0.0,3.23,0.46,0.88,2016.71,0.40505,0.8095,31900388.0,401.9
2016-01-06,33.89,1091.4,14.005,873.0,519.0,1.0742,0.0,20.59,1.23,0.0,3.21,0.47,0.88,1990.26,0.3459,0.9055,31673335.0,398.28
2016-01-07,33.57,1106.35,14.03,865.0,486.0,1.0868,0.0,24.99,1.27,0.0,3.3,0.45,0.86,1943.09,0.08895,0.967,81271765.0,419.38
2016-01-08,31.67,1101.85,14.04,874.0,505.0,1.0861,0.0,27.01,1.27,0.0,3.27,0.45,0.9,1922.03,0.0,1.0,52181835.0,414.7
2016-01-09,31.16,1101.4833333333333,14.016666666666666,867.0,498.3333333333333,1.087,0.0,26.106666333333333,1.29,0.0,3.26,0.45,0.9,1922.5766666666666,0.5603,0.7845,29534267.0,409.56
2016-01-10,30.650000000000002,1101.1166666666666,13.993333333333334,860.0,491.6666666666667,1.0879,0.0,25.203332666666668,1.31,0.0,3.23,0.45,0.91,1923.1233333333334,0.50485,0.7155,32936133.0,409.69
2016-01-11,30.14,1100.75,13.97,853.0,485.0,1.0888,0.0,24.299999,1.33,0.0,3.28,0.44,0.98,1923.67,-0.8738,0.69,36991312.0,413.11
2016-01-12,29.14,1085.4,13.88,843.0,470.0,1.0836,0.0,22.469999,1.29,0.0,3.22,0.45,1.05,1938.68,0.4559,0.5760000000000001,106501152.0,401.89
2016-01-13,28.58,1088.15,13.83,843.0,490.0,1.0816,0.0,25.219999,1.26,0.0,3.19,0.44,1.03,1890.28,0.0122,0.8580000000000001,160398487.0,397.22
2016-01-14,28.84,1088.4,14.02,835.0,485.0,1.0893,0.0,23.950001,1.29,0.0,3.19,0.45,1.1,1921.84,0.1395499999999999,0.887,40372531.0,396.41
2016-01-15,28.8,1093.75,13.8,839.0,492.0,1.0914,0.0,27.02,1.27,0.0,2.75,0.39,1.11,1880.33,-0.0183,0.804,141272232.0,333.94
2016-01-16,28.32,1092.2333333333333,13.826666666666668,831.3333333333334,493.0,1.0906666666666667,0.0,26.858333166666668,0.8466666666666667,0.0,2.83,0.46,1.12,1880.58,0.1597999999999999,0.7075,110313474.0,355.21
2016-01-17,27.84,1090.7166666666667,13.853333333333333,823.6666666666666,494.0,1.0899333333333332,0.0,26.696666333333333,0.42333333333333334,0.0,2.77,0.41,1.22,1880.83,0.3471,0.734,41539505.0,350.28
2016-01-18,27.36,1089.2,13.88,816.0,495.0,1.0892,0.0,26.5349995,0.0,0.0,2.8,0.46,1.31,1881.08,-0.71295,0.644,49847810.0,355.53
2016-01-19,27.36,1086.25,14.03,834.0,499.0,1.0868,0.0,26.049999,1.28,0.0,2.77,0.5,1.26,1881.33,0.3147,0.709,42993388.0,348.5
2016-01-20,26.01,1101.75,14.05,820.0,486.0,1.0907,0.0,27.59,1.29,0.0,3.12,0.49,1.41,1859.33,-0.19345,0.705,111587825.0,386.49
2016-01-21,27.59,1096.5,14.01,814.0,497.0,1.0893,0.0,26.690001,1.31,0.0,2.97,0.51,1.43,1868.99,-0.1027,0.953,62851099.0,377.95
2016-01-22,30.46,1096.25,14.17,833.0,507.0,1.0808,0.0,22.34,1.29,0.0,2.85,0.5,1.39,1906.9,0.1909,0.951,84335882.0,354.45
2016-01-23,30.246666666666666,1099.7,14.186666666666667,842.6666666666666,502.6666666666667,1.0810333333333333,0.0,22.94333333333333,1.2833333333333334,0.0,2.88,0.57,1.83,1896.96,-0.52695,0.8280000000000001,52124363.0,359.09
2016-01-24,30.033333333333335,1103.1499999999999,14.203333333333333,852.3333333333334,498.3333333333333,1.0812666666666666,0.0,23.546666666666667,1.2766666666666666,0.0,2.95,0.58,1.98,1887.02,0.1077499999999999,0.7625,50806042.0,373.29
2016-01-25,29.82,1106.6,14.22,862.0,494.0,1.0815,0.0,24.15,1.27,0.0,2.88,0.54,2.3,1877.08,0.1123499999999999,0.611,54712737.0,361.04
2016-01-26,30.94,1113.6,14.33,867.0,500.0,1.0837,0.0,22.5,1.25,0.0,2.91,0.54,2.1,1903.63,0.3273,0.633,53591705.0,361.1
2016-01-27,31.83,1116.25,14.38,876.0,494.0,1.0888,0.0,23.110001,1.23,0.0,3.02,0.56,2.19,1882.95,0.30235,0.762,43668877.0,362.33
2016-01-28,33.01,1114.0,13.58,883.0,499.0,1.0903,0.0,22.42,1.21,0.0,2.85,0.52,2.31,1893.36,0.29295,0.922,54350885.0,347.8
2016-01-29,33.14,1111.8,14.08,866.0,501.0,1.092,0.0,20.200001,1.17,0.0,2.87,0.48,2.3,1940.24,-0.332,0.849,78768334.0,350.36
2016-01-30,32.910000000000004,1116.7,14.163333333333334,866.3333333333334,501.3333333333333,1.0908,0.0,20.126667333333334,1.1766666666666665,0.0,2.84,0.47,2.26,1939.9533333333334,-0.1806,0.924,27960853.0,349.23
2016-01-31,32.68,1121.6,14.246666666666666,866.6666666666666,501.6666666666667,1.0896000000000001,0.0,20.053333666666667,1.1833333333333333,0.0,2.82,0.45,2.13,1939.6666666666667,-0.4215,0.8825000000000001,34986889.0,340.73
2016-02-01,32.45,1126.5,14.33,867.0,502.0,1.0884,0.0,19.98,1.19,0.0,2.82,0.46,2.03,1939.38,-0.2138499999999999,0.859,47728633.0,342.41
2016-02-02,30.98,1128.5,14.26,863.0,495.0,1.0919,0.0,21.98,1.12,0.0,2.82,0.46,2.23,1903.03,0.3592,0.8845000000000001,37061680.0,343.03
2016-02-03,32.38,1132.0,14.41,861.0,493.0,1.0933,0.0,21.65,1.1,0.0,2.75,0.44,2.28,1912.53,0.0123999999999999,0.895,42078967.0,333.56
2016-02-04,32.76,1156.35,14.74,897.0,509.0,1.1206,0.0,21.84,1.11,0.0,2.82,0.45,2.3,1915.45,0.52665,0.8655,62470024.0,347.94
2016-02-05,32.35,1150.35,14.91,899.0,509.0,1.1202,0.0,23.379999,1.13,0.0,2.81,0.44,2.28,1880.05,-0.2263,0.6984999999999999,39139948.0,346.4
2016-02-06,32.11333333333334,1164.6499999999999,14.92,903.6666666666666,504.6666666666667,1.1168333333333333,0.0,24.25333266666667,1.1166666666666667,0.0,2.78,0.43,2.27,1871.18,-0.148,0.9525,44134152.0,337.42
2016-02-07,31.87666666666667,1178.95,14.93,908.3333333333334,500.3333333333333,1.1134666666666668,0.0,25.126666333333333,1.1033333333333333,0.0,2.77,0.43,2.66,1862.31,0.3272,0.8005,33225468.0,338.05
2016-02-08,31.64,1193.25,14.94,913.0,496.0,1.1101,0.0,26.0,1.09,0.0,2.74,0.43,2.84,1853.44,0.40625,0.8235,42788888.0,333.82
2016-02-09,30.15,1191.0,15.34,932.0,517.0,1.1236,0.0,26.540001,1.1,0.0,2.73,0.41,3.58,1852.21,0.4232,0.732,49448914.0,333.18
2016-02-10,29.64,1190.0,15.12,926.0,519.0,1.1257,0.0,26.290001,1.06,0.0,2.74,0.43,3.93,1851.86,0.1677,0.8585,75430530.0,338.28
2016-02-11,28.82,1241.0,15.65,948.0,521.0,1.1347,0.0,28.139999,1.03,0.0,2.72,0.46,5.32,1829.08,-0.0127499999999999,0.6815,65924127.0,335.62
2016-02-12,31.8,1239.75,15.64,957.0,526.0,1.1275,0.0,25.4,1.1,0.0,2.77,0.54,4.93,1864.78,0.37895,0.912,59266973.0,341.54
2016-02-13,31.68166666666667,1229.2333333333333,15.513333333333334,950.6666666666666,522.6666666666666,1.1243333333333334,0.0,25.185000166666665,0.7333333333333334,0.0,2.78,0.71,4.79,1872.48,0.0,1.0,55027731.0,348.29
2016-02-14,31.563333333333333,1218.7166666666667,15.386666666666667,944.3333333333334,519.3333333333334,1.1211666666666666,0.0,24.970000333333335,0.3666666666666667,0.0,2.86,0.75,4.67,1880.1799999999998,0.23835,0.9265,66189494.0,362.89
2016-02-15,31.445,1208.2,15.26,938.0,516.0,1.118,0.0,24.7550005,0.0,0.0,2.85,0.71,4.73,1887.8799999999999,0.0,1.0,66004719.0,358.11
2016-02-16,31.09,1209.5,15.35,933.0,509.0,1.1166,0.0,24.110001,1.16,0.0,2.88,0.84,3.87,1895.58,0.4501,0.718,65407699.0,365.76
2016-02-17,33.21,1210.0,15.25,939.0,513.0,1.1136,0.0,22.309999,1.18,0.0,2.92,0.66,3.38,1926.82,-0.2485,0.788,74673369.0,374.46
2016-02-18,33.2,1210.1,15.25,933.0,507.0,1.1084,0.0,21.639999,1.13,0.0,2.93,0.7,3.96,1917.83,0.69865,0.7735,69034539.0,380.41
2016-02-19,31.66,1231.15,15.37,941.0,507.0,1.1096,0.0,20.530001,1.11,0.0,2.92,0.74,4.26,1917.78,-0.2021,0.792,50176799.0,378.13
2016-02-20,32.303333333333335,1224.4333333333334,15.246666666666666,934.6666666666666,505.0,1.1072666666666666,0.0,20.146667,1.1,0.0,3.11,0.74,3.9,1927.02,0.3291,0.8915,84464500.0,392.85
2016-02-21,32.94666666666667,1217.7166666666667,15.123333333333333,928.3333333333334,503.0,1.1049333333333333,0.0,19.763333,1.09,0.0,3.12,0.7,4.18,1936.26,0.6823,0.8435,80715945.0,394.6
2016-02-22,33.59,1211.0,15.0,922.0,501.0,1.1026,0.0,19.379999,1.08,0.0,3.16,0.71,5.09,1945.5,-0.32135,0.796,76785252.0,397.09
2016-02-23,31.9,1221.35,15.21,929.0,498.0,1.1002,0.0,20.98,1.05,0.0,3.08,0.69,5.07,1921.27,0.2023,0.933,77326647.0,381.76
2016-02-24,31.5,1250.75,15.32,950.0,492.5,1.0981,0.0,20.719999,1.04,0.0,3.06,0.73,5.66,1929.8,-0.1196,0.79,61467831.0,385.9
2016-02-25,32.83,1236.0,15.16,930.0,487.0,1.1027,0.0,19.110001,1.0,0.0,3.05,0.73,5.54,1951.7,0.0147999999999999,0.7885,64291682.0,385.21
2016-02-26,35.76,1226.5,15.17,928.0,492.0,1.1006,0.0,19.809999,1.04,0.0,3.13,0.74,5.42,1948.05,0.5106,0.858,55789856.0,395.27
2016-02-27,35.81333333333333,1229.3,15.03,925.0,492.6666666666667,1.0966666666666667,0.0,20.056665666666667,1.0266666666666666,0.0,3.12,0.76,5.88,1942.7766666666666,0.0,1.0,38318485.0,395.61
2016-02-28,35.86666666666667,1232.1000000000001,14.89,922.0,493.3333333333333,1.0927333333333333,0.0,20.303332333333334,1.0133333333333334,0.0,3.15,0.8,5.92,1937.5033333333333,0.29295,0.9235,48507637.0,396.91
2016-02-29,35.92,1234.9,14.75,919.0,494.0,1.0888,0.0,20.549999,1.0,0.0,3.17,0.8,5.82,1932.23,0.10115,0.7545,55571049.0,402.18
2016-03-01,35.73,1236.5,14.99,943.0,511.0,1.0872,0.0,17.700001,1.04,0.0,3.16,0.78,7.04,1978.35,-0.79375,0.681,68819076.0,400.08
2016-03-02,36.38,1239.2,14.82,931.0,517.0,1.0856,0.0,17.09,1.0,0.0,3.1,0.76,7.79,1986.45,-0.5199,0.855,68918073.0,390.16
2016-03-03,35.75,1250.25,14.97,940.0,524.0,1.0901,0.0,16.700001,0.97,0.0,3.04,1.0,8.49,1993.4,0.0,0.9425,92467102.0,385.25
2016-03-04,37.61,1277.5,15.43,960.0,550.0,1.097,0.0,16.860001,1.02,0.0,2.95,1.0,9.46,1999.99,0.3601,0.724,83011508.0,373.45
2016-03-05,38.08,1274.3,15.506666666666666,974.0,557.0,1.0964333333333334,0.0,17.023334000000002,1.0333333333333334,0.0,2.9,1.09,10.0,2000.58,-0.3062,0.9165,123032526.0,364.02
2016-03-06,38.550000000000004,1271.1000000000001,15.583333333333334,988.0,564.0,1.0958666666666665,0.0,17.186667,1.0466666666666666,0.0,2.93,1.09,10.36,2001.17,0.0,1.0,82890309.0,370.98
2016-03-07,39.02,1267.9,15.66,1002.0,571.0,1.0953,0.0,17.35,1.06,0.0,2.97,0.97,8.68,2001.76,0.4754,0.754,78036761.0,376.31
2016-03-08,39.16,1267.0,15.66,1005.0,575.0,1.1028,0.0,18.67,1.01,0.0,2.96,1.08,8.95,1979.26,0.48645,0.866,63861668.0,376.41
2016-03-09,40.26,1246.4,15.27,980.0,564.0,1.0973,0.0,18.34,1.05,0.0,2.99,1.13,10.83,1989.26,0.246,0.907,63659123.0,377.76
2016-03-10,38.63,1266.5,15.27,979.0,571.0,1.0857,0.0,18.049999,1.06,0.0,2.94,0.98,10.12,1989.57,0.3583,0.6885,73777906.0,373.27
2016-03-11,39.41,1264.75,15.5,974.0,576.0,1.109,0.0,16.5,1.09,0.0,3.04,0.98,9.94,2022.19,0.0078,0.8494999999999999,66192122.0,378.16
2016-03-12,38.96,1257.4166666666667,15.533333333333333,970.3333333333334,573.0,1.1099666666666668,0.0,16.64,1.09,0.0,2.95,1.04,12.14,2021.3400000000001,-0.26335,0.924,83143123.0,369.14
2016-03-13,38.51,1250.0833333333333,15.566666666666666,966.6666666666666,570.0,1.1109333333333333,0.0,16.78,1.09,0.0,2.96,1.12,12.97,2020.49,-0.29295,0.899,66651242.0,370.93
2016-03-14,38.06,1242.75,15.6,963.0,567.0,1.1119,0.0,16.92,1.09,0.0,2.98,1.01,11.22,2019.64,0.5570999999999999,0.7769999999999999,85334946.0,375.24
2016-03-15,37.49,1232.0,15.32,956.0,566.0,1.1109,0.0,16.84,1.11,0.0,2.98,1.03,11.72,2015.93,0.27115,0.901,60174536.0,375.35
2016-03-16,38.38,1228.5,15.29,963.0,574.0,1.1064,0.0,14.99,1.05,0.0,2.95,1.02,11.16,2027.22,-0.6712,0.6485000000000001,58699505.0,371.83
2016-03-17,39.29,1266.5,15.73,988.0,589.0,1.1311,0.0,14.44,1.0,0.0,2.92,1.15,9.8,2040.59,-0.125,0.9165,74479358.0,371.84
2016-03-18,39.26,1252.1,15.94,972.0,593.0,1.1279,0.0,14.02,0.94,0.0,2.81,1.02,9.76,2049.58,0.7793,0.6965,92768741.0,363.53
2016-03-19,39.47666666666667,1249.7,15.896666666666667,974.0,595.3333333333334,1.1276333333333333,0.0,13.943333333333333,0.9433333333333332,0.0,2.82,1.07,9.35,2050.253333333333,0.3715,0.865,51857802.0,364.32
2016-03-20,39.69333333333333,1247.3,15.853333333333333,976.0,597.6666666666666,1.1273666666666666,0.0,13.866666666666665,0.9466666666666667,0.0,2.84,1.35,9.16,2050.9266666666667,0.4215,0.859,40784573.0,367.06
2016-03-21,39.91,1244.9,15.81,978.0,600.0,1.1271,0.0,13.79,0.95,0.0,2.85,1.33,10.56,2051.6,0.20095,0.953,54697835.0,367.91
2016-03-22,40.54,1252.5,15.89,991.0,605.0,1.1212,0.0,14.17,0.95,0.0,2.88,1.24,10.05,2049.8,-0.17715,0.708,59474186.0,372.66
2016-03-23,38.84,1217.6,15.58,960.0,580.0,1.1171,0.0,14.94,0.91,0.0,2.9,1.3,11.11,2036.71,-0.2247499999999999,0.6114999999999999,54767983.0,374.05
2016-03-24,38.33,1221.0,15.28,957.0,577.0,1.1154,0.0,14.74,0.95,0.0,2.89,1.52,10.07,2035.94,0.7506,0.6154999999999999,61154889.0,373.08
2016-03-25,38.33,1222.0,15.235999999999999,955.2,574.8,1.1161999999999999,0.0,14.99,0.0,0.0,2.89,1.44,9.63,2036.2175,0.4542499999999999,0.8255,47092554.0,373.81
2016-03-26,38.33,1223.0,15.192,953.4,572.6,1.117,0.0,15.073333333333334,0.3133333333333333,0.0,2.89,1.52,9.83,2036.495,-0.6947,0.3425,40009319.0,374.5
2016-03-27,38.33,1224.0,15.148,951.6,570.4,1.1178,0.0,15.156666666666666,0.6266666666666666,0.0,2.96,1.37,9.34,2036.7725,0.73645,0.718,63825627.0,382.58
2016-03-28,38.33,1225.0,15.104000000000001,949.8,568.2,1.1186,0.0,15.24,0.94,0.0,2.92,1.33,10.42,2037.05,0.5573,0.723,61427880.0,378.91
2016-03-29,36.75,1226.0,15.06,948.0,566.0,1.1194,0.0,13.82,0.84,0.0,2.86,1.32,10.33,2055.01,0.53035,0.8145,67355756.0,368.96
2016-03-30,36.75,1236.25,15.38,971.0,570.0,1.1324,0.0,13.56,0.86,0.0,2.84,1.28,10.55,2063.95,0.3270499999999999,0.5994999999999999,58494198.0,366.15
2016-03-31,36.75,1237.0,15.38,976.0,569.0,1.1385,0.0,13.95,0.83,0.0,2.86,1.23,10.02,2059.74,-0.24695,0.92,53151381.0,366.29
2016-04-01,36.42,1213.6,15.38,957.0,559.0,1.1432,0.0,13.1,0.83,0.0,2.85,1.28,10.24,2072.78,0.5267,0.893,45034455.0,367.05
2016-04-02,36.29666666666667,1215.6499999999999,15.24,956.0,558.0,1.1414666666666666,0.0,13.44,0.8233333333333334,0.0,2.86,1.36,10.19,2070.5633333333335,0.0,1.0,40116975.0,369.61
2016-04-03,36.17333333333333,1217.7,15.100000000000001,955.0,557.0,1.1397333333333333,0.0,13.78,0.8166666666666667,0.0,2.86,1.35,10.2,2068.346666666667,-0.007,0.6825,33418547.0,369.44
2016-04-04,36.05,1219.75,14.96,954.0,556.0,1.138,0.0,14.12,0.81,0.0,2.86,1.4,9.8,2066.13,-0.3881,0.8205,44443342.0,370.21
2016-04-05,35.88,1231.25,15.19,961.0,553.0,1.1367,0.0,15.42,0.79,0.0,2.86,1.34,9.17,2045.17,-0.0827999999999999,0.6755,53336261.0,372.68
2016-04-06,37.77,1221.4,15.07,942.0,542.0,1.1336,0.0,14.09,0.83,0.0,2.86,1.33,9.38,2066.66,0.0,1.0,51934435.0,371.51
2016-04-07,37.15,1242.1,15.22,955.0,536.0,1.1364,0.0,16.16,0.78,0.0,2.86,1.32,8.86,2041.91,-0.41915,0.892,50766518.0,371.97
2016-04-08,40.71,1239.5,15.16,957.0,537.0,1.1363,0.0,15.36,0.81,0.0,2.83,1.09,8.53,2047.6,0.20955,0.7789999999999999,55833436.0,368.79
2016-04-09,41.0,1244.5833333333333,15.293333333333333,965.0,540.3333333333334,1.1372,0.0,15.66,0.8233333333333334,0.0,2.82,0.99,8.03,2045.73,-0.296,0.9175,43685471.0,367.97
2016-04-10,41.29,1249.6666666666667,15.426666666666668,973.0,543.6666666666666,1.1381000000000001,0.0,15.96,0.8366666666666667,0.0,2.83,0.96,7.84,2043.86,0.21045,0.829,64466222.0,369.7
2016-04-11,41.58,1254.75,15.56,981.0,547.0,1.139,0.0,16.26,0.85,0.0,2.84,0.9,7.58,2041.99,0.1826,0.857,44503639.0,370.4
2016-04-12,43.02,1254.6,15.96,990.0,546.0,1.1396,0.0,14.85,0.89,0.0,2.86,0.84,6.54,2061.72,0.68065,0.7064999999999999,62010170.0,373.56
2016-04-13,42.81,1245.75,15.98,994.0,541.0,1.1298,0.0,13.84,0.87,0.0,2.87,0.91,7.14,2082.42,0.1624,0.8785000000000001,60675101.0,375.85
2016-04-14,43.02,1233.85,16.13,993.0,555.0,1.1252,0.0,13.72,0.89,0.0,2.88,0.89,7.45,2082.78,0.65585,0.7715,40164094.0,376.7
2016-04-15,41.32,1227.1,16.17,986.0,568.0,1.1284,0.0,13.62,0.84,0.0,2.91,0.88,7.31,2080.73,-0.18805,0.6174999999999999,48656219.0,380.95
2016-04-16,41.42666666666667,1229.5,16.18,983.3333333333334,567.0,1.1291333333333333,0.0,13.53,0.84,0.0,2.9,0.87,7.63,2085.266666666667,0.0,1.0,34922695.0,381.71
2016-04-17,41.53333333333333,1231.8999999999999,16.19,980.6666666666666,566.0,1.1298666666666668,0.0,13.44,0.84,0.0,2.88,0.92,8.24,2089.8033333333333,-0.42245,0.7989999999999999,46210904.0,378.36
2016-04-18,41.64,1234.3,16.2,978.0,565.0,1.1306,0.0,13.35,0.84,0.0,2.87,0.99,7.99,2094.34,-0.3612,0.8395,49283729.0,379.05
2016-04-19,43.02,1255.4,16.62,999.0,582.0,1.1343,0.0,13.24,0.83,0.0,2.89,0.98,7.67,2100.8,-0.45625,0.852,46706023.0,383.44
